property_type,price,location,city,baths,bedrooms,Area_in_Marla
House,7500000,North Karachi,Karachi,4,6,3.3
House,6000000,Malir,Karachi,3,3,4.8
Flat,6500000,Shah Faisal Town,Karachi,5,3,5.0
Flat,13000000,Gulshan-e-Iqbal Town,Karachi,3,5,5.3
House,13000000,Malir,Karachi,4,4,5.8
Flat,22500000,Gulshan-e-Iqbal Town,Karachi,3,3,10.7
Flat,7600000,DHA Defence,Karachi,2,2,4.0
Flat,6500000,Gulshan-e-Iqbal Town,Karachi,2,2,4.1
Flat,29000000,DHA Defence,Karachi,4,4,9.1
Flat,6500000,Gulistan-e-Jauhar,Karachi,2,2,3.8
Flat,4600000,Gulistan-e-Jauhar,Karachi,2,2,4.4
House,21000000,North Nazimabad,Karachi,5,6,8.0
Upper Portion,41000000,Jamshed Town,Karachi,4,4,24.0
House,12500000,Shah Faisal Town,Karachi,2,2,5.6
House,8500000,New Karachi,Karachi,2,4,4.8
Flat,6300000,DHA Defence,Karachi,2,2,2.0
Flat,4200000,Abul Hassan Isphani Road,Karachi,2,2,3.4
House,5800000,Mehmoodabad,Karachi,2,4,2.0
Flat,3000000,Kamran Chowrangi,Karachi,1,1,1.6
Flat,3750000,Gulistan-e-Jauhar,Karachi,2,2,3.1
House,12000000,Bahria Town Karachi,Karachi,3,3,9.4
Flat,26500000,Clifton,Karachi,3,3,8.0
House,18500000,Gulistan-e-Jauhar,Karachi,6,4,4.8
Upper Portion,6000000,Korangi,Karachi,3,4,6.8
Flat,8800000,Gulistan-e-Jauhar,Karachi,3,3,6.0
Flat,4500000,Gulshan-e-Iqbal Town,Karachi,2,1,3.6
Flat,3250000,North Nazimabad,Karachi,1,1,2.9
Flat,16000000,Gulshan-e-Iqbal Town,Karachi,3,3,6.2
House,12500000,Liaquatabad,Karachi,2,3,3.6
Flat,3500000,Saddar Town,Karachi,2,3,2.7
Flat,7000000,North Nazimabad,Karachi,2,4,4.4
House,11000000,Pakistan Town,Islamabad,5,4,5.0
House,26500000,Korang Town,Islamabad,6,6,14.0
House,24000000,G-10,Islamabad,4,4,7.3
House,5200000,I-13,Islamabad,3,3,5.0
House,2500000,Frash Town,Islamabad,4,2,3.0
House,41000000,G-9,Islamabad,5,5,12.0
Flat,3100000,DHA Defence,Islamabad,2,2,3.1
House,3500000,Tarnol,Islamabad,2,3,4.0
House,5500000,Jhangi Syedan,Islamabad,6,4,5.0
House,10500000,Bani Gala,Islamabad,5,5,6.0
House,38000000,DHA Defence,Islamabad,5,5,20.0
Flat,6300000,DHA Defence,Islamabad,3,3,6.1
House,15000000,B-17,Islamabad,7,6,10.0
Flat,5800000,Zaraj Housing Scheme,Islamabad,2,2,3.6
House,20000000,DHA Defence,Islamabad,5,5,10.9
House,13500000,F-17,Islamabad,4,4,7.0
House,14500000,Bahria Town,Islamabad,4,3,5.0
House,4500000,Tarlai,Islamabad,2,2,5.0
Flat,5600000,DHA Defence,Islamabad,2,2,6.0
House,6500000,Sanda,Lahore,3,3,2.2
House,9000000,Allama Iqbal Town,Lahore,4,3,3.0
House,24000000,NFC 1,Lahore,4,3,20.0
House,5500000,Pak Arab Housing Society,Lahore,4,3,3.0
House,29500000,Bahria Town,Lahore,6,6,20.0
House,9000000,Harbanspura,Lahore,4,3,3.0
House,32500000,Allama Iqbal Town,Lahore,4,5,8.0
House,7500000,Baghbanpura,Lahore,2,4,5.0
House,9500000,Chohan Road,Lahore,2,3,5.0
House,11000000,Fateh Garh,Lahore,5,6,10.0
House,3000000,Rehman City - Phase 4,Lahore,2,0,3.0
House,22500000,New Chauburji Park,Lahore,2,2,6.5
House,6500000,Canal Garden,Lahore,3,4,3.0
House,4500000,Khayaban-e-Amin,Lahore,1,2,5.0
House,11000000,State Life Housing Society,Lahore,3,3,5.0
House,17000000,Hassan Town,Lahore,4,6,5.0
House,9000000,Mansoorah,Lahore,5,4,5.0
House,25500000,Fazaia Housing Scheme,Lahore,6,5,20.0
House,5000000,Salamatpura,Lahore,2,1,3.5
House,13000000,Shalimar Housing Scheme,Lahore,3,2,10.0
House,17500000,Central Park Housing Scheme,Lahore,5,6,10.0
House,17500000,Township,Lahore,6,5,10.0
House,16000000,Central Park Housing Scheme,Lahore,4,5,10.0
House,18500000,Muslim Town,Lahore,5,4,6.5
House,4500000,Nishtar Colony,Lahore,2,3,3.0
House,36500000,Gulberg,Lahore,5,4,14.0
House,17800000,Eden,Lahore,5,4,12.0
House,13800000,Tricon Village,Lahore,5,4,8.0
House,7800000,Cantt,Lahore,4,3,4.5
House,8900000,Habib Homes,Lahore,3,3,5.0
House,10000000,Toheed Park,Lahore,2,3,5.0
House,18500000,Bahria Town,Lahore,6,5,8.0
House,11600000,Bahria Town,Lahore,4,3,5.0
House,11700000,Bahria Town,Lahore,4,3,5.0
House,9500000,Walton Road,Lahore,3,6,5.0
House,4300000,GT Road,Lahore,3,2,3.0
House,8000000,Zaheer Villas,Lahore,3,4,4.0
House,32500000,DHA Defence,Lahore,5,4,20.0
House,5500000,Samanabad,Lahore,3,3,2.0
House,37500000,DHA Defence,Lahore,5,4,20.0
House,35500000,DHA Defence,Lahore,6,5,20.0
House,3850000,Daroghewala,Lahore,1,1,3.0
House,5000000,Ghous Garden,Lahore,3,4,3.0
House,6500000,Baghbanpura,Lahore,3,6,5.0
House,12500000,Punjab Govt Servant Society,Lahore,3,3,7.0
House,19000000,Paragon City,Lahore,6,5,10.0
House,17000000,Marghzar Officers Colony,Lahore,5,5,10.0
House,12500000,Bahria Town,Lahore,4,3,8.0
House,16500000,Bahria Town,Lahore,6,5,10.0
House,22500000,Bahria Town,Lahore,6,5,10.0
House,6000000,Daroghewala,Lahore,3,3,4.0
House,11500000,Wapda Town,Lahore,4,3,5.0
House,10700000,Bahria Town,Lahore,3,3,5.0
House,9300000,Johar Town,Lahore,3,3,3.5
House,7000000,Al-Hamad Colony (AIT),Lahore,1,1,5.0
House,8500000,Wapda Town,Lahore,3,3,5.0
House,13200000,EME Society,Lahore,3,3,5.0
House,16500000,Beacon House Society,Lahore,5,5,10.0
House,10500000,Judicial Colony,Lahore,5,4,5.0
House,9500000,Walton Road,Lahore,5,5,5.0
House,6000000,Manga Mandi,Lahore,3,3,6.0
Flat,3000000,Bahria Orchard,Lahore,1,2,4.0
House,9000000,Gulshan-e-Ravi,Lahore,2,3,3.0
House,8500000,Fateh Garh,Lahore,2,2,6.0
House,13000000,Johar Town,Lahore,4,4,3.5
House,23000000,Gulshan-e-Ravi,Lahore,2,2,11.0
House,12500000,Canal Garden,Lahore,3,2,10.0
Flat,12500000,Gulberg,Lahore,3,3,10.0
House,32500000,Bahria Town,Lahore,6,5,15.0
Flat,4200000,Bahria Orchard,Lahore,1,2,5.0
House,35000000,Cantt,Lahore,4,5,10.0
House,7500000,GT Road,Lahore,5,4,4.0
House,8000000,Ismail Green Valley,Faisalabad,6,5,5.0
House,4000000,Tariqabad,Faisalabad,1,2,3.0
House,21500000,Sheikh Colony,Faisalabad,6,6,11.6
House,14500000,Satiana Road,Faisalabad,6,4,10.0
House,20000000,Green View Colony,Faisalabad,5,5,10.0
House,3500000,Jaranwala,Faisalabad,3,4,5.0
House,30000000,Khawaja Islam Road,Faisalabad,6,4,14.0
House,5000000,Saifabad,Faisalabad,3,2,5.0
House,15000000,Canal Road,Faisalabad,6,4,7.0
House,22500000,Madina Town,Faisalabad,4,6,10.0
House,11000000,Eden Valley,Faisalabad,4,3,5.0
House,22500000,Rawal Road,Rawalpindi,4,4,10.0
House,10500000,Al-Noor Colony,Rawalpindi,4,4,5.0
House,20700000,Bahria Town Rawalpindi,Rawalpindi,5,4,10.0
House,6900000,Chaklala Scheme,Rawalpindi,3,2,5.0
House,10000000,Airport Housing Society,Rawalpindi,4,4,6.0
House,36000000,Westridge,Rawalpindi,6,6,20.0
House,15000000,Airport Road,Rawalpindi,5,6,8.0
House,7000000,Chaklala Scheme,Rawalpindi,3,2,5.0
House,4250000,Adiala Road,Rawalpindi,2,2,5.0
House,21600000,Bahria Town Rawalpindi,Rawalpindi,6,5,10.0
House,2900000,Rail View Housing Society,Rawalpindi,1,2,2.0
Flat,6300000,Bahria Town Rawalpindi,Rawalpindi,2,2,4.2
House,3000000,Cantt,Rawalpindi,2,3,3.0
House,4800000,Adiala Road,Rawalpindi,2,2,5.0
House,13500000,Bahria Town Rawalpindi,Rawalpindi,6,5,7.0
House,27500000,Pindora,Rawalpindi,5,6,10.0
House,5000000,Gulistan Colony,Rawalpindi,2,4,9.0
Flat,4500000,Gulraiz Housing Scheme,Rawalpindi,3,3,7.0
House,23000000,Bahria Town Rawalpindi,Rawalpindi,7,6,10.0
House,18500000,Misryal Road,Rawalpindi,7,6,11.5
House,5000000,Gulistan Colony,Rawalpindi,2,3,9.5
House,8500000,Chakri Road,Rawalpindi,6,6,6.0
House,23000000,Tulsa Road,Rawalpindi,4,4,19.8
House,12000000,Bahria Town Rawalpindi,Rawalpindi,5,4,7.0
House,6500000,Adiala Road,Rawalpindi,4,4,5.0
House,24000000,Gadap Town,Karachi,3,3,9.6
House,18500000,North Nazimabad,Karachi,4,4,5.9
House,3700000,Malir,Karachi,2,4,4.8
House,5200000,Cantt,Karachi,3,3,3.2
House,1500000,Orangi Town,Karachi,2,2,2.4
House,26000000,Gadap Town,Karachi,7,6,9.6
House,8200000,Liaquatabad,Karachi,3,5,3.6
Flat,27500000,Jamshed Town,Karachi,3,3,7.8
Lower Portion,6548000,Federal B Area,Karachi,3,3,4.8
House,14000000,Gadap Town,Karachi,3,3,9.6
House,39500000,DHA Defence,Karachi,4,4,4.0
House,8500000,Manghopir Road,Karachi,2,2,4.8
House,38000000,DHA Defence,Karachi,4,4,4.0
House,42500000,DHA Defence,Karachi,5,4,4.8
House,42500000,DHA Defence,Karachi,5,5,4.8
House,29500000,DHA Defence,Karachi,4,3,4.0
House,44500000,DHA Defence,Karachi,3,3,4.8
Flat,7000000,Malir Link To Super Highway,Karachi,3,3,5.8
House,31000000,Gulshan-e-Iqbal Town,Karachi,5,5,4.8
House,40000000,Gulshan-e-Iqbal Town,Karachi,5,5,6.0
Lower Portion,3300000,Nazimabad,Karachi,2,2,2.7
Flat,6500000,Gulistan-e-Jauhar,Karachi,2,4,4.8
House,14000000,Anda Mor Road,Karachi,7,6,4.8
Flat,3900000,North Karachi,Karachi,2,3,3.3
Lower Portion,6500000,North Karachi,Karachi,2,2,3.2
Flat,5000000,M. A. Jinnah Road,Karachi,2,2,4.7
Flat,7800000,DHA Defence,Karachi,2,2,4.2
Flat,4500000,Gulshan-e-Iqbal Town,Karachi,2,2,4.0
Flat,6000000,Gulistan-e-Jauhar,Karachi,2,2,3.8
House,19500000,Federal B Area,Karachi,4,4,4.8
House,23000000,Federal B Area,Karachi,4,6,4.8
Upper Portion,6500000,Nazimabad,Karachi,3,3,4.3
Flat,7500000,Gulshan-e-Iqbal Town,Karachi,2,2,4.1
House,38000000,North Nazimabad,Karachi,3,4,16.0
Flat,1900000,M. A. Jinnah Road,Karachi,2,2,2.6
House,3000000,Scheme 33,Karachi,3,2,4.8
Upper Portion,6800000,Gulistan-e-Jauhar,Karachi,2,2,4.8
Flat,8000000,Jinnah Avenue,Karachi,2,2,5.3
House,25000000,North Nazimabad,Karachi,5,5,8.0
House,28000000,DHA Defence,Karachi,4,3,4.0
Flat,3400000,North Karachi,Karachi,2,2,3.5
Flat,14000000,Clifton,Karachi,3,3,8.9
Flat,17000000,Gulistan-e-Jauhar,Karachi,3,3,6.7
Flat,4200000,North Karachi,Karachi,2,2,3.8
House,7500000,North Karachi,Karachi,4,6,3.2
Flat,3400000,North Karachi,Karachi,2,2,3.5
Flat,4500000,M. A. Jinnah Road,Karachi,2,2,4.4
Flat,5400000,Rufi Lake Drive Apartments,Karachi,2,2,3.2
Flat,16500000,Jamshed Town,Karachi,3,3,7.6
House,6500000,Korangi,Karachi,5,4,3.2
Flat,2400000,Airport,Karachi,2,2,2.8
House,10000000,Gadap Town,Karachi,3,4,9.6
Flat,6900000,Delhi Colony,Karachi,3,3,6.7
Flat,12000000,DHA Defence,Karachi,2,2,5.2
Flat,9200000,Gulistan-e-Jauhar,Karachi,2,2,5.1
Flat,14500000,Clifton,Karachi,3,3,8.0
House,23500000,Defence View Society,Karachi,6,6,4.8
House,16500000,Scheme 33,Karachi,2,2,4.8
House,7500000,Gulistan-e-Jauhar,Karachi,3,2,4.8
House,40000000,Federal B Area,Karachi,7,6,8.0
House,6000000,Korangi,Karachi,3,3,4.0
Upper Portion,15000000,Nazimabad,Karachi,3,4,8.4
Flat,6200000,Gulshan-e-Iqbal Town,Karachi,2,2,4.4
Flat,1350000,Korangi,Karachi,2,2,2.0
Flat,8500000,Abul Hassan Isphani Road,Karachi,3,3,4.9
Flat,21000000,Gulistan-e-Jauhar,Karachi,4,3,8.9
Flat,7200000,Nazimabad,Karachi,2,3,4.6
Flat,22000000,Gulshan-e-Iqbal Town,Karachi,2,3,6.2
Flat,40000000,Sea View Apartments,Karachi,3,3,9.3
House,10200000,Gulistan-e-Jauhar,Karachi,2,2,4.8
Flat,7200000,Gulshan-e-Iqbal Town,Karachi,3,3,5.6
Flat,13000000,Federal B Area,Karachi,3,3,5.8
Lower Portion,18500000,North Nazimabad,Karachi,3,3,16.0
Flat,8500000,Gulshan-e-Iqbal Town,Karachi,2,2,4.1
Flat,2000000,Gulshan-e-Iqbal Town,Karachi,2,2,3.6
Flat,2500000,P & T Colony,Karachi,2,2,2.4
Flat,4400000,North Nazimabad,Karachi,2,2,4.2
Flat,5300000,G-11,Islamabad,2,2,3.1
House,4500000,Lehtarar Road,Islamabad,3,2,5.0
House,2800000,Thanda Pani,Islamabad,2,3,3.0
House,18000000,National Police Foundation O-9,Islamabad,3,4,20.0
House,3300000,H-15,Islamabad,2,2,3.0
House,15000000,FECHS,Islamabad,6,5,7.0
Flat,4500000,F-17,Islamabad,3,2,4.9
Flat,19000000,F-11,Islamabad,2,2,9.4
House,17000000,Shah Allah Ditta,Islamabad,3,3,8.0
House,26000000,Bahria Town,Islamabad,4,4,10.0
House,9800000,Islamabad Expressway,Islamabad,6,4,5.0
House,4500000,DHA Defence,Islamabad,3,3,8.0
House,3900000,Jhangi Syedan,Islamabad,3,3,4.0
Flat,6500000,I-11,Islamabad,1,2,4.6
House,9000000,Bani Gala,Islamabad,6,5,6.0
House,9000000,Bani Gala,Islamabad,6,5,5.0
House,34000000,Bani Gala,Islamabad,6,5,20.0
House,3000000,Lehtarar Road,Islamabad,2,2,3.0
House,30000000,Pir Sohawa,Islamabad,3,2,32.0
House,14000000,CBR Town,Islamabad,4,4,7.0
House,4400000,DHA Defence,Islamabad,2,3,5.0
House,3000000,Burma Town,Islamabad,2,4,2.5
Flat,3006000,Bahria Town,Lahore,1,1,1.5
Flat,4392000,Bahria Town,Lahore,1,1,2.2
Flat,4581000,Bahria Town,Lahore,1,1,2.3
Flat,4635000,Bahria Town,Lahore,1,1,2.3
Flat,4248000,Bahria Town,Lahore,1,1,2.1
Flat,4340000,Bahria Town,Lahore,1,1,2.1
Flat,4500000,Bahria Town,Lahore,1,1,2.2
Flat,4410000,Bahria Town,Lahore,1,1,2.2
Flat,4240000,Bahria Town,Lahore,1,1,2.1
House,11500000,DHA 11 Rahbar,Lahore,3,3,5.0
House,14000000,DHA Defence,Lahore,3,3,5.8
House,6500000,Ghausia Colony,Lahore,4,4,5.0
House,4800000,Ichhra,Lahore,3,4,3.0
House,22000000,UET Housing Society,Lahore,6,5,10.0
House,12300000,Pak Arab Housing Society,Lahore,4,3,5.0
House,11000000,Sabzazar Scheme,Lahore,3,6,4.0
House,18500000,Bahria Town,Lahore,6,6,10.0
House,3200000,Green Cap Housing Society,Lahore,2,2,2.5
Flat,13500000,Askari,Lahore,3,3,10.0
House,9000000,Al Hafeez Gardens,Lahore,4,3,5.0
House,11500000,Johar Town,Lahore,4,4,5.0
House,22500000,Cantt,Lahore,4,3,12.0
House,27500000,Askari,Lahore,4,4,12.0
Flat,15500000,Askari,Lahore,6,4,12.0
House,25000000,Allama Iqbal Town,Lahore,6,4,10.0
House,16000000,Canal Garden,Lahore,5,4,10.0
Flat,14200000,Askari,Lahore,3,3,10.0
House,6500000,Sheikhupura Road,Lahore,4,6,5.0
House,4800000,Ghous Garden,Lahore,4,3,3.0
House,7500000,Allama Iqbal Road,Lahore,3,4,3.0
House,5000000,Kahna,Lahore,1,4,5.0
House,5000000,Salamatpura,Lahore,2,1,4.0
House,21000000,Bahria Town,Lahore,6,6,12.0
House,32500000,Punjab Govt Employees Society,Lahore,6,6,20.0
House,6000000,College Road,Lahore,3,3,4.0
House,10000000,Shah Kamal Road,Lahore,5,4,5.5
House,13000000,Gulshan-e-Lahore,Lahore,5,4,5.0
House,5500000,Kot Khawaja Saeed,Lahore,2,5,3.0
House,24000000,Wapda Town,Lahore,5,5,10.0
House,24000000,Punjab Coop Housing Society,Lahore,5,5,10.0
Flat,6700000,Gulberg,Lahore,2,2,3.3
House,9000000,Mughalpura,Lahore,3,2,5.0
House,5200000,Multan Road,Lahore,2,3,3.0
House,2200000,GT Road,Lahore,2,1,3.0
House,16500000,Mehar Fayaz Colony,Lahore,4,4,7.0
House,11000000,T & T Aabpara Housing Society,Lahore,4,3,6.0
House,9000000,Lytton Road,Lahore,4,5,4.5
House,5700000,Islampura,Lahore,2,3,2.7
House,8500000,Jamil Town,Lahore,5,4,3.0
House,20000000,UET Housing Society,Lahore,3,5,20.0
House,10500000,Jubilee Town,Lahore,5,4,5.0
House,6000000,Sabzazar Scheme,Lahore,3,3,3.0
House,2500000,Shahdara,Lahore,2,2,2.5
House,11000000,Wapda Town,Lahore,5,4,5.0
House,24000000,Johar Town,Lahore,5,5,10.0
House,10500000,Johar Town,Lahore,4,3,5.0
House,9500000,Mansoorah,Lahore,4,3,5.0
House,8000000,Nadeem Town,Lahore,4,4,3.5
House,25000000,Johar Town,Lahore,6,4,20.0
House,3800000,Ghous Garden,Lahore,2,4,2.5
House,27500000,Eden Park,Lahore,7,5,20.0
House,11500000,Formanites Housing Scheme,Lahore,5,4,10.0
Flat,2500000,Ashiana-e-Quaid Housing Scheme,Lahore,1,2,2.0
House,25000000,DHA Defence,Lahore,5,4,10.0
House,9800000,Sham Nagar,Lahore,4,4,3.0
House,4300000,Shalimar Town,Lahore,3,3,2.5
House,9000000,Johar Town,Lahore,2,2,6.0
House,7800000,Township,Lahore,4,3,2.5
House,4000000,Baghbanpura,Lahore,3,3,2.0
House,11000000,Gobind Pura,Faisalabad,4,6,5.0
House,3450000,Manawala,Faisalabad,4,2,2.7
House,5000000,Gulberg Valley,Faisalabad,3,3,3.5
House,9500000,Sir Syed Town,Faisalabad,3,4,3.0
Flat,3300000,Canal Road,Faisalabad,1,1,2.4
House,2650000,Usman Town,Faisalabad,2,3,2.0
House,9200000,Eden Orchard,Faisalabad,4,3,5.0
House,7500000,Lahore - Sheikhupura - Faisalabad Road,Faisalabad,3,3,5.0
House,8500000,Ahmadabad,Faisalabad,4,6,9.0
House,40000000,Madina Town,Faisalabad,5,5,20.0
House,5500000,Sir Syed Town,Faisalabad,1,3,3.0
House,2700000,Zubair Colony,Faisalabad,3,3,2.5
House,5000000,Islamia Park,Faisalabad,5,4,3.0
House,9500000,Chakri Road,Rawalpindi,5,6,7.0
Flat,2500000,Bahria Town Rawalpindi,Rawalpindi,1,2,5.0
House,2800000,Khurram Colony,Rawalpindi,2,2,1.8
House,13000000,Professors Colony,Rawalpindi,5,6,7.0
Flat,7500000,Bahria Town Rawalpindi,Rawalpindi,2,1,3.6
House,13500000,City Villas,Rawalpindi,5,5,10.0
House,7500000,Kurri Road,Rawalpindi,5,5,4.0
House,11000000,Bahria Town Rawalpindi,Rawalpindi,5,3,5.0
House,4200000,Ghous-e-Azam Road,Rawalpindi,2,2,5.0
House,10000000,Peshawar Road,Rawalpindi,6,5,3.0
House,27500000,Bahria Town Rawalpindi,Rawalpindi,4,4,10.0
House,24900000,Bahria Town Rawalpindi,Rawalpindi,7,6,10.0
House,4800000,Gulzar-e-Quaid Housing Society,Rawalpindi,4,4,3.3
House,16500000,Gulraiz Housing Scheme,Rawalpindi,6,6,9.0
House,8500000,Caltex Road,Rawalpindi,2,2,4.0
House,9500000,Bahria Town Rawalpindi,Rawalpindi,3,3,5.0
House,5000000,Punjab Government Servant Housing Foundation (PGSHF),Rawalpindi,3,2,4.8
House,23500000,Bahria Town Rawalpindi,Rawalpindi,6,4,10.0
House,16000000,Chaklala Scheme,Rawalpindi,4,6,8.0
House,6500000,Gadap Town,Karachi,2,2,4.8
House,5950000,Gadap Town,Karachi,2,2,4.8
House,25000000,Federal B Area,Karachi,6,6,8.0
House,14000000,Abul Hassan Isphani Road,Karachi,6,6,4.8
House,11700000,Scheme 33,Karachi,5,5,4.8
Flat,12000000,University Road,Karachi,4,4,10.2
Upper Portion,2300000,Liaquatabad,Karachi,2,2,1.8
House,11700000,Scheme 33,Karachi,5,5,4.8
Flat,5400000,Federal B Area,Karachi,2,2,3.6
Flat,8200000,Gulshan-e-Iqbal Town,Karachi,2,3,5.3
Flat,25000000,Clifton,Karachi,3,3,6.7
House,2700000,Scheme 33,Karachi,3,3,2.4
House,15000000,North Karachi,Karachi,4,4,4.8
Flat,17500000,North Nazimabad,Karachi,4,3,8.0
House,9500000,Gulberg Town,Karachi,3,4,4.8
Flat,2800000,Gulistan-e-Jauhar,Karachi,2,2,2.0
House,5000000,North Karachi,Karachi,4,6,3.2
Flat,16000000,Federal B Area,Karachi,3,3,8.0
Flat,10700000,Gulshan-e-Iqbal Town,Karachi,3,3,6.7
Flat,6000000,Clifton,Karachi,3,3,5.1
House,7200000,Korangi,Karachi,7,6,6.4
Flat,7800000,Gulistan-e-Jauhar,Karachi,2,2,4.4
Flat,4450000,North Nazimabad,Karachi,2,2,4.2
Flat,5200000,Maskan Chowrangi,Karachi,2,2,4.0
House,30000000,Gulshan-e-Iqbal Town,Karachi,3,3,16.0
Lower Portion,13000000,Scheme 33,Karachi,2,3,9.6
Flat,3000000,Gizri,Karachi,2,2,3.6
Upper Portion,30000000,Jamshed Town,Karachi,4,4,8.0
Flat,6000000,Gulistan-e-Jauhar,Karachi,2,2,2.8
Flat,14000000,Shahra-e-Faisal,Karachi,3,3,6.7
House,4000000,Scheme 33,Karachi,6,4,4.8
Flat,3100000,Gulistan-e-Jauhar,Karachi,3,3,4.7
Flat,18000000,DHA Defence,Karachi,4,4,5.3
Flat,4600000,Aisha Manzil,Karachi,3,2,4.2
Flat,3400000,Gadap Town,Karachi,3,4,5.1
Upper Portion,25000000,Gulshan-e-Iqbal Town,Karachi,3,4,12.0
Flat,9000000,Clifton,Karachi,6,2,3.3
Flat,3500000,North Nazimabad,Karachi,2,2,3.1
Flat,19500000,Gulshan-e-Iqbal Town,Karachi,3,3,9.8
House,29000000,DHA Defence,Karachi,3,3,4.0
House,11000000,University Road,Karachi,4,4,4.8
Flat,18500000,Gulshan-e-Iqbal Town,Karachi,3,3,9.8
Flat,38000000,DHA Defence,Karachi,4,3,12.0
Flat,14000000,Jamshed Town,Karachi,2,2,6.0
House,7100000,Gadap Town,Karachi,4,4,3.2
Flat,4500000,North Nazimabad,Karachi,2,2,4.0
House,33500000,Gulistan-e-Jauhar,Karachi,5,5,9.6
House,6200000,Scheme 33,Karachi,2,2,4.8
Lower Portion,7000000,Gulistan-e-Jauhar,Karachi,2,2,4.8
Flat,19500000,Gulshan-e-Iqbal Town,Karachi,3,3,6.7
Flat,2800000,Gulistan-e-Jauhar,Karachi,2,2,3.1
Flat,4000000,Gulshan-e-Iqbal Town,Karachi,2,2,3.9
Flat,5500000,Delhi Colony,Karachi,2,2,4.7
Flat,5000000,Gulistan-e-Jauhar,Karachi,1,3,5.3
Flat,9500000,Gulshan-e-Iqbal Town,Karachi,3,3,6.4
Flat,8500000,Malir,Karachi,2,2,4.0
House,40000000,North Nazimabad,Karachi,3,3,16.0
Upper Portion,6700000,North Nazimabad,Karachi,2,2,4.0
House,21000000,North Nazimabad,Karachi,6,6,9.6
Flat,16500000,Clifton,Karachi,3,3,7.1
Flat,7000000,Gulistan-e-Jauhar,Karachi,3,5,4.9
House,10500000,North Karachi,Karachi,4,4,4.8
House,10500000,North Karachi,Karachi,2,2,4.8
House,12500000,North Karachi,Karachi,4,4,4.8
House,13500000,North Karachi,Karachi,4,4,4.8
House,2500000,Landhi,Karachi,2,2,1.6
House,14000000,North Karachi,Karachi,4,4,4.8
House,23500000,North Karachi,Karachi,6,6,9.6
House,13000000,North Karachi,Karachi,4,4,4.8
House,32500000,Gulistan-e-Jauhar,Karachi,6,6,9.6
Penthouse,11000000,Gulistan-e-Jauhar,Karachi,4,4,11.6
House,2700000,Gadap Town,Karachi,2,4,3.2
House,5000000,National Highway,Karachi,6,5,4.8
House,5000000,National Highway,Karachi,6,5,4.8
Flat,9500000,Gulshan-e-Iqbal Town,Karachi,2,2,5.6
Flat,9300000,Gadap Town,Karachi,2,3,8.4
House,25000000,Gadap Town,Karachi,3,0,9.6
Flat,2100000,Delhi Colony,Karachi,2,3,3.4
House,29000000,Scheme 33,Karachi,3,3,16.0
Flat,2500000,Gadap Town,Karachi,2,3,3.1
Upper Portion,41000000,Jamshed Town,Karachi,5,4,24.0
Flat,5000000,Federal B Area,Karachi,2,2,4.0
Flat,10000000,GT Road,Islamabad,3,3,9.1
House,4000000,Shahpur,Islamabad,2,2,3.5
House,16000000,D-12,Islamabad,5,5,4.0
Flat,25000000,F-11,Islamabad,4,4,15.0
Flat,8300000,H-13,Islamabad,3,2,4.9
House,9500000,Park Road,Islamabad,6,4,5.0
House,4500000,Bhara kahu,Islamabad,2,4,5.0
House,6500000,Ghauri Town,Islamabad,3,2,5.0
House,21000000,G-8,Islamabad,3,5,6.0
House,9500000,Bhara kahu,Islamabad,5,6,10.0
House,4500000,Spring Valley,Islamabad,3,3,5.0
Flat,29000000,E-11,Islamabad,6,4,12.0
House,21000000,Allama Iqbal Town,Lahore,6,5,11.0
House,8000000,Eden,Lahore,4,4,4.5
House,4300000,Madina Colony,Lahore,3,3,2.5
House,8500000,Ravi Road,Lahore,2,4,5.5
House,6000000,Nishtar Colony,Lahore,3,4,3.0
House,3400000,Chungi Amar Sadhu,Lahore,4,4,3.0
House,6500000,Cantt,Lahore,4,3,3.0
House,11500000,Sabzazar Scheme,Lahore,6,6,5.0
House,3350000,Nishtar Colony,Lahore,2,4,2.5
House,27000000,Bilal Gunj,Lahore,3,4,12.5
House,25000000,PCSIR Housing Scheme,Lahore,5,5,9.0
House,12000000,Multan Road,Lahore,6,6,5.0
House,20000000,Mughalpura,Lahore,3,3,10.0
House,27500000,Faisal Town,Lahore,3,3,16.0
Flat,12100000,Land Breeze Housing Society,Lahore,2,2,5.9
House,9600000,Township,Lahore,6,5,5.0
House,7500000,PCSIR Staff Colony,Lahore,6,6,4.0
House,44000000,DHA Defence,Lahore,7,6,20.0
House,17500000,Islampura,Lahore,4,6,5.0
House,7000000,Punjab Small Industries Colony,Lahore,3,3,3.5
House,12500000,Johar Town,Lahore,3,4,5.0
House,6800000,Canal Bank Housing Scheme,Lahore,3,3,2.0
House,13500000,Johar Town,Lahore,5,4,5.0
House,27500000,Harbanspura Road,Lahore,3,2,18.0
House,18000000,Cantt,Lahore,4,6,9.2
House,28500000,State Life Housing Society,Lahore,5,4,20.0
House,16800000,Bahria Town,Lahore,7,5,5.0
House,15000000,Baghbanpura,Lahore,5,3,6.0
House,40000000,Judicial Colony,Lahore,6,6,22.0
House,3800000,Awan Town,Lahore,2,3,2.0
House,23000000,Askari,Lahore,5,4,10.0
House,5500000,Cantt,Lahore,3,2,2.0
House,25500000,DHA Defence,Lahore,5,4,10.0
House,23000000,Paragon City,Lahore,5,4,10.0
